,id,name,lat,lng
308,508643b0e4b0bca6e6c3a9ec,eastwest bank,14.609930691709975,120.97957175197732
309,511debc6e4b0c609b309bd23,bpi family savings bank,14.62116,120.98356
310,561d92a2498e6c09880117ab,philippine national bank,14.618623594089312,121.00216406158557
311,4dd5bf38c65bee535a89b08a,bank of commerce,14.603348,120.979067
312,573bf599cd10ba336b3e9890,eastwest bank,14.62210163470356,120.99957168102264
313,55d32abd498e9af2a2755424,china bank,14.624195,120.986515
314,53a96322498e580a193128ae,eastwest bank,14.616852707484137,120.97732791246516
315,55536339498e23b3f50d3667,eastwest bank,14.598884,120.979668
316,55aa1aa2498eac980ef9aa80,china bank,14.623259567610003,121.00270733044553
317,523a7eb111d22cafaf6c8f75,east west bank-ongpin store,14.601299923958678,120.97625795052127
318,4d5dd5d6865a224b04698b85,sterling bank of asia,14.601111699927012,120.97621873707712
319,4f66e706e4b0788a91710b25,bpi family savings bank,14.62780192671782,120.99376673162982
320,51b92cf4498e1276f6b95a30,china bank,14.609697942423368,120.99248002517899
321,575ea778498e201cf95251d8,eastwest bank,14.608455,120.992065
322,52491d1d498ee1e6699b270e,bank of the philippine islands,14.607587700029947,120.99046358707064
323,519cd14a498e6436d6f0a836,bank of the philippine islands,14.607037574803222,120.99202072833879
324,4c9465b9bc279c74be5c5b53,philippine national bank,14.605752379224366,120.98959538810738
325,571454b4cd10f0fafe062995,philippine savings bank,14.609115472953023,120.98617854469519
326,58874c2489151d4c9f2f8c65,security bank,14.613369,120.997025
327,50722ac8e4b0fee14b214553,bank of the philippine islands,14.60417563106796,120.99278031553399
328,59db33700a464d2a78c7ac04,china bank savings,14.617156,120.982609
329,59db33cd60255e76d6cc7689,china bank savings - tayuman,14.617194,120.982634
330,5271bfe011d25286ef41d999,asia united bank sales-branch,14.601200716989924,120.98274449227677
331,5642e95838fa12a921e9dd05,asia united bank. sta. cruz manila,14.599473267472607,120.97988794018848
332,55efa1e9498e81741fd14d9d,unionbank soler,14.604338012053512,120.97552409682382
333,4f87ab94e4b0e5ed72d85e89,bank of commerce,14.603370067943212,121.10596796699672
